"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2018","2,892.5","2,905.4","2,928.0","2,855.0","55.68K","-0.60%"
"07/24/2018","2,817.5","2,920.0","2,930.0","2,815.0","44.86K","-2.59%"
"07/25/2018","2,790.4","2,823.9","2,823.9","2,740.0","32.65K","-0.96%"
"07/26/2018","2,845.3","2,775.0","2,858.0","2,765.6","24.17K","1.97%"
"07/27/2018","2,807.1","2,840.4","2,849.4","2,762.9","26.41K","-1.34%"
"07/30/2018","2,710.6","2,800.0","2,828.0","2,710.6","36.78K","-3.44%"
"07/31/2018","2,759.4","2,712.8","2,772.9","2,694.0","39.90K","1.80%"
"08/01/2018","2,725.0","2,759.9","2,776.7","2,694.2","29.50K","-1.25%"
"08/02/2018","2,752.9","2,708.7","2,759.7","2,692.9","29.21K","1.02%"
"08/03/2018","2,690.6","2,740.5","2,751.9","2,683.0","29.64K","-2.26%"
"08/06/2018","2,695.1","2,683.1","2,713.7","2,640.9","20.47K","0.17%"
"08/07/2018","2,747.0","2,695.0","2,750.0","2,689.2","23.79K","1.93%"
"08/08/2018","2,726.1","2,742.0","2,748.0","2,720.0","20.67K","-0.76%"
"08/09/2018","2,757.0","2,735.7","2,791.1","2,730.0","32.81K","1.13%"
"08/10/2018","2,723.5","2,740.0","2,740.0","2,700.0","18.81K","-1.22%"
"08/13/2018","2,665.5","2,698.1","2,719.0","2,620.1","47.70K","-2.13%"
"08/14/2018","2,696.3","2,665.2","2,724.4","2,647.0","23.78K","1.16%"
"08/15/2018","2,670.2","2,687.0","2,691.9","2,625.5","25.30K","-0.97%"
"08/16/2018","2,650.0","2,686.9","2,710.0","2,634.5","24.05K","-0.76%"
"08/17/2018","2,627.8","2,639.1","2,660.0","2,598.9","37.06K","-0.84%"
"08/20/2018","2,622.7","2,616.0","2,649.0","2,615.0","38.32K","-0.19%"
"08/21/2018","2,750.9","2,650.0","2,772.8","2,650.0","41.04K","4.89%"
"08/22/2018","2,694.9","2,737.0","2,738.4","2,687.2","16.75K","-2.04%"
"08/23/2018","2,658.0","2,689.5","2,689.5","2,650.0","13.63K","-1.37%"
"08/24/2018","2,652.2","2,650.0","2,685.7","2,642.5","24.81K","-0.22%"
"08/27/2018","2,704.7","2,650.3","2,714.7","2,631.0","25.01K","1.98%"
"08/28/2018","2,670.1","2,714.9","2,739.8","2,664.6","18.68K","-1.28%"
"08/29/2018","2,658.6","2,668.0","2,699.0","2,634.3","15.67K","-0.43%"
"08/30/2018","2,679.6","2,642.0","2,689.5","2,642.0","14.88K","0.79%"
"08/31/2018","2,668.4","2,671.5","2,689.7","2,657.0","20.72K","-0.42%"
"09/04/2018","2,638.1","2,656.4","2,685.0","2,630.0","24.48K","-1.14%"
"09/05/2018","2,655.9","2,630.7","2,674.5","2,630.7","25.38K","0.67%"
"09/06/2018","2,653.9","2,652.1","2,689.8","2,649.7","16.12K","-0.08%"
"09/07/2018","2,607.2","2,643.4","2,654.0","2,606.2","24.45K","-1.76%"
"09/10/2018","2,591.7","2,615.6","2,625.4","2,583.4","18.95K","-0.59%"
"09/11/2018","2,603.0","2,574.2","2,649.0","2,558.3","26.84K","0.44%"
"09/12/2018","2,657.3","2,599.0","2,661.1","2,567.9","14.31K","2.09%"
"09/13/2018","2,638.2","2,664.0","2,664.0","2,595.2","20.37K","-0.72%"
"09/14/2018","2,643.0","2,621.1","2,665.1","2,604.3","19.29K","0.18%"
"09/17/2018","2,621.0","2,653.0","2,661.9","2,614.5","18.12K","-0.83%"
"09/18/2018","2,672.4","2,613.1","2,683.2","2,613.1","16.86K","1.96%"
"09/19/2018","2,617.8","2,665.0","2,681.6","2,616.2","21.27K","-2.04%"
"09/20/2018","2,608.5","2,638.8","2,661.0","2,589.2","39.59K","-0.36%"
"09/21/2018","2,583.9","2,591.0","2,608.0","2,558.3","58.85K","-0.94%"
"09/24/2018","2,572.0","2,580.0","2,631.8","2,560.8","40.45K","-0.46%"
"09/25/2018","2,557.4","2,570.0","2,588.4","2,551.5","24.78K","-0.57%"
"09/26/2018","2,520.2","2,562.1","2,572.4","2,520.1","31.87K","-1.45%"
"09/27/2018","2,543.2","2,520.0","2,553.8","2,489.1","40.55K","0.91%"
"09/28/2018","2,470.8","2,543.5","2,574.0","2,465.0","28.86K","-2.85%"
"10/01/2018","2,478.2","2,475.3","2,508.3","2,471.0","22.03K","0.30%"
"10/02/2018","2,479.8","2,466.0","2,515.3","2,466.0","32.20K","0.06%"
"10/03/2018","2,423.5","2,486.0","2,490.8","2,400.0","33.51K","-2.27%"
"10/04/2018","2,388.7","2,408.1","2,413.8","2,350.0","28.61K","-1.44%"
"10/05/2018","2,401.6","2,393.0","2,433.6","2,321.1","41.15K","0.54%"
"10/08/2018","2,447.8","2,395.8","2,475.0","2,382.0","25.60K","1.92%"
"10/09/2018","2,373.5","2,436.3","2,449.0","2,373.5","55.02K","-3.04%"
"10/10/2018","2,349.3","2,371.0","2,433.2","2,343.3","54.06K","-1.02%"
"10/11/2018","2,272.9","2,322.0","2,349.0","2,270.3","23.12K","-3.25%"
"10/12/2018","2,246.7","2,299.9","2,299.9","2,190.0","31.11K","-1.15%"
"10/15/2018","2,234.0","2,242.3","2,254.3","2,210.0","21.74K","-0.57%"
"10/16/2018","2,262.5","2,231.3","2,284.3","2,220.0","52.68K","1.28%"
"10/17/2018","2,250.4","2,245.0","2,257.6","2,166.9","44.05K","-0.53%"
"10/18/2018","2,165.4","2,175.0","2,196.5","2,040.7","95.20K","-3.78%"
"10/19/2018","2,170.0","2,184.9","2,199.8","2,135.9","42.22K","0.21%"
"10/22/2018","2,129.9","2,170.9","2,223.5","2,114.1","49.17K","-1.85%"
"10/23/2018","2,173.2","2,111.2","2,241.0","2,095.7","69.95K","2.03%"
"10/24/2018","2,101.4","2,171.6","2,250.0","2,101.4","40.60K","-3.30%"
"10/25/2018","2,164.3","2,121.3","2,198.4","2,101.0","47.93K","2.99%"
"10/26/2018","2,211.8","2,133.6","2,291.6","2,122.6","45.81K","2.19%"
"10/29/2018","2,174.5","2,270.0","2,270.0","2,123.6","34.02K","-1.69%"
"10/30/2018","2,242.0","2,165.6","2,284.0","2,165.6","37.28K","3.10%"
"10/31/2018","2,239.0","2,273.9","2,289.9","2,175.2","38.60K","-0.13%"
"11/01/2018","2,350.4","2,248.1","2,371.8","2,218.6","35.35K","4.98%"
"11/02/2018","2,258.3","2,359.5","2,359.5","2,245.0","41.10K","-3.92%"
"11/05/2018","2,341.5","2,284.0","2,358.8","2,282.8","50.71K","3.68%"
"11/06/2018","2,339.9","2,341.5","2,375.0","2,334.0","32.53K","-0.07%"
"11/07/2018","2,302.3","2,371.3","2,371.3","2,263.1","23.98K","-1.61%"
"11/08/2018","2,291.6","2,279.2","2,358.8","2,185.1","48.16K","-0.46%"
"11/09/2018","2,315.1","2,293.8","2,344.0","2,275.0","25.39K","1.03%"
"11/12/2018","2,323.7","2,317.0","2,351.5","2,298.2","23.85K","0.37%"
"11/13/2018","2,359.3","2,336.2","2,405.5","2,336.2","41.47K","1.53%"
"11/14/2018","2,347.7","2,396.4","2,419.1","2,344.8","27.62K","-0.49%"
"11/15/2018","2,365.7","2,290.0","2,380.0","2,257.0","37.76K","0.77%"
"11/16/2018","2,401.3","2,365.0","2,425.0","2,323.6","27.91K","1.50%"
"11/19/2018","2,435.3","2,417.7","2,451.3","2,376.0","40.17K","1.42%"
"11/20/2018","2,444.2","2,420.0","2,482.1","2,420.0","36.91K","0.37%"
"11/21/2018","2,482.5","2,461.2","2,493.5","2,420.1","34.07K","1.57%"
"11/23/2018","2,485.8","2,480.0","2,509.6","2,465.0","12.51K","0.13%"
"11/26/2018","2,484.1","2,521.3","2,524.0","2,460.7","49.81K","-0.07%"
"11/27/2018","2,468.8","2,487.4","2,494.1","2,459.0","22.73K","-0.62%"
"11/28/2018","2,562.7","2,486.9","2,581.0","2,432.0","36.19K","3.80%"
"11/29/2018","2,473.8","2,547.5","2,569.8","2,457.1","20.51K","-3.47%"
"11/30/2018","2,450.0","2,480.0","2,498.0","2,439.8","37.81K","-0.96%"
"12/03/2018","2,533.7","2,470.8","2,549.9","2,412.2","34.36K","3.42%"
"12/04/2018","2,437.9","2,508.0","2,508.0","2,420.0","42.03K","-3.78%"
"12/06/2018","2,492.4","2,415.5","2,499.7","2,395.8","31.09K","2.24%"
"12/07/2018","2,456.8","2,499.8","2,529.4","2,450.4","28.38K","-1.43%"
"12/10/2018","2,391.7","2,449.9","2,472.0","2,327.7","46.07K","-2.65%"
"12/11/2018","2,411.3","2,465.0","2,465.0","2,401.0","23.65K","0.82%"
"12/12/2018","2,443.8","2,433.8","2,494.6","2,377.2","19.70K","1.35%"
"12/13/2018","2,441.9","2,480.6","2,498.8","2,440.0","21.68K","-0.08%"
"12/14/2018","2,446.0","2,422.0","2,500.0","2,422.0","22.41K","0.17%"
"12/17/2018","2,453.4","2,459.0","2,494.7","2,414.7","35.01K","0.30%"
"12/18/2018","2,479.8","2,451.2","2,520.0","2,414.9","28.27K","1.08%"
"12/19/2018","2,441.4","2,501.3","2,549.6","2,440.5","30.11K","-1.55%"
"12/20/2018","2,452.9","2,425.5","2,488.9","2,408.0","27.05K","0.47%"
"12/21/2018","2,346.1","2,441.0","2,492.6","2,346.1","64.46K","-4.35%"
"12/24/2018","2,319.1","2,344.5","2,360.0","2,301.6","19.98K","-1.15%"
"12/26/2018","2,431.6","2,345.8","2,440.0","2,297.5","18.61K","4.85%"
"12/27/2018","2,441.0","2,398.0","2,441.0","2,343.0","23.97K","0.39%"
"12/28/2018","2,419.6","2,456.8","2,474.4","2,385.4","16.79K","-0.88%"
"12/31/2018","2,437.0","2,422.0","2,447.4","2,386.2","11.91K","0.72%"
"01/02/2019","2,420.8","2,387.3","2,425.0","2,285.0","29.83K","-0.66%"
"01/03/2019","2,381.9","2,425.0","2,425.0","2,358.4","26.61K","-1.61%"
"01/04/2019","2,412.8","2,384.1","2,449.4","2,364.5","29.13K","1.30%"
"01/07/2019","2,471.0","2,406.8","2,480.0","2,394.0","42.75K","2.41%"
"01/08/2019","2,495.0","2,452.2","2,495.0","2,425.0","54.73K","0.97%"
"01/09/2019","2,531.5","2,485.0","2,567.6","2,466.5","42.36K","1.46%"
"01/10/2019","2,563.4","2,500.3","2,600.0","2,500.3","29.33K","1.26%"
"01/11/2019","2,586.1","2,565.0","2,602.0","2,545.0","20.09K","0.89%"
"01/14/2019","2,545.8","2,579.8","2,595.0","2,535.3","19.64K","-1.56%"
"01/15/2019","2,561.5","2,526.1","2,574.4","2,524.9","11.87K","0.62%"
"01/16/2019","2,530.5","2,575.0","2,576.6","2,519.0","21.35K","-1.21%"
"01/17/2019","2,527.4","2,518.8","2,568.0","2,500.0","17.39K","-0.12%"
"01/18/2019","2,490.4","2,535.9","2,555.1","2,480.6","24.44K","-1.46%"
"01/22/2019","2,467.0","2,497.9","2,519.2","2,452.4","27.54K","-0.94%"
"01/23/2019","2,499.8","2,492.0","2,524.8","2,470.0","28.21K","1.33%"
"01/24/2019","2,521.3","2,500.0","2,537.0","2,485.3","19.02K","0.86%"
"01/25/2019","2,517.1","2,598.0","2,633.1","2,495.3","37.76K","-0.17%"
"01/28/2019","2,560.4","2,470.0","2,609.8","2,470.0","23.89K","1.72%"
"01/29/2019","2,625.3","2,550.0","2,651.3","2,488.8","31.40K","2.53%"
"01/30/2019","2,649.8","2,637.1","2,694.5","2,619.9","26.95K","0.93%"
"01/31/2019","2,660.0","2,651.1","2,710.9","2,640.0","28.92K","0.38%"
"02/01/2019","2,635.7","2,653.6","2,686.5","2,618.4","20.54K","-0.91%"
"02/04/2019","2,628.4","2,649.7","2,668.0","2,598.0","21.03K","-0.28%"
"02/05/2019","2,612.4","2,631.6","2,649.6","2,604.6","16.86K","-0.61%"
"02/06/2019","2,535.2","2,645.8","2,645.8","2,522.6","18.20K","-2.96%"
"02/07/2019","2,616.6","2,513.8","2,616.6","2,513.8","18.83K","3.21%"
"02/08/2019","2,579.1","2,613.0","2,625.0","2,565.1","44.17K","-1.43%"
"02/11/2019","2,602.0","2,598.2","2,625.1","2,577.2","18.43K","0.89%"
"02/12/2019","2,691.5","2,613.7","2,705.5","2,613.7","31.34K","3.44%"
"02/13/2019","2,600.8","2,700.4","2,700.4","2,598.6","19.85K","-3.37%"
"02/14/2019","2,656.6","2,579.3","2,676.3","2,579.3","23.68K","2.15%"
"02/15/2019","2,662.8","2,669.1","2,698.0","2,650.1","18.34K","0.23%"
"02/19/2019","2,622.7","2,668.0","2,699.4","2,606.2","43.19K","-1.51%"
"02/20/2019","2,590.3","2,600.0","2,642.9","2,575.0","36.90K","-1.24%"
"02/21/2019","2,643.8","2,570.0","2,653.9","2,562.0","23.60K","2.07%"
"02/22/2019","2,680.0","2,667.9","2,706.8","2,652.6","18.41K","1.37%"
"02/25/2019","2,647.7","2,681.0","2,702.0","2,630.0","15.49K","-1.21%"
"02/26/2019","2,633.0","2,634.7","2,677.0","2,607.0","39.42K","-0.56%"
"02/27/2019","2,643.1","2,626.0","2,665.0","2,595.3","23.64K","0.38%"
"02/28/2019","2,620.0","2,639.4","2,656.1","2,601.7","26.06K","-0.87%"
"03/01/2019","2,601.0","2,623.9","2,640.0","2,586.5","25.78K","-0.73%"
"03/04/2019","2,660.7","2,603.0","2,661.7","2,602.2","27.12K","2.30%"
"03/05/2019","2,639.2","2,649.0","2,669.8","2,612.1","22.60K","-0.81%"
"03/06/2019","2,692.3","2,639.6","2,713.0","2,639.6","27.08K","2.01%"
"03/07/2019","2,751.7","2,684.0","2,822.0","2,684.0","41.30K","2.21%"
"03/08/2019","2,710.0","2,732.8","2,768.4","2,699.3","15.37K","-1.52%"
"03/11/2019","2,738.9","2,711.7","2,759.0","2,711.0","19.77K","1.07%"
"03/12/2019","2,769.5","2,742.0","2,773.6","2,726.0","18.04K","1.12%"
"03/13/2019","2,739.0","2,775.0","2,800.0","2,735.5","18.41K","-1.10%"
"03/14/2019","2,722.8","2,738.0","2,758.8","2,721.5","20.00K","-0.59%"
"03/15/2019","2,724.2","2,727.0","2,790.7","2,716.8","28.10K","0.05%"
"03/18/2019","2,760.1","2,757.9","2,779.7","2,730.0","14.48K","1.32%"
"03/19/2019","2,732.3","2,770.5","2,774.5","2,721.1","25.77K","-1.01%"
"03/20/2019","2,741.7","2,723.4","2,765.0","2,687.7","25.99K","0.34%"
"03/21/2019","2,760.7","2,741.3","2,813.4","2,741.3","20.33K","0.69%"
"03/22/2019","2,780.9","2,743.5","2,815.0","2,739.1","19.12K","0.73%"
"03/25/2019","2,832.8","2,779.9","2,845.9","2,770.0","14.12K","1.87%"
"03/26/2019","2,826.2","2,831.8","2,846.1","2,787.2","21.60K","-0.23%"
"03/27/2019","2,860.2","2,859.2","2,893.8","2,840.6","38.32K","1.20%"
"03/28/2019","2,807.3","2,875.5","2,876.7","2,778.6","21.25K","-1.85%"
"03/29/2019","2,767.0","2,819.8","2,829.6","2,757.5","21.47K","-1.44%"
"04/01/2019","2,767.0","2,777.0","2,799.9","2,744.7","22.95K","0.00%"
"04/02/2019","2,768.0","2,750.7","2,781.8","2,745.1","13.79K","0.04%"
"04/03/2019","2,793.9","2,771.1","2,829.9","2,755.6","15.39K","0.94%"
"04/04/2019","2,869.9","2,789.6","2,869.9","2,789.6","12.56K","2.72%"
"04/05/2019","2,870.5","2,878.0","2,895.0","2,860.0","11.80K","0.02%"
"04/08/2019","2,881.3","2,856.1","2,897.3","2,855.6","16.25K","0.38%"
"04/09/2019","2,878.1","2,870.0","2,902.8","2,860.0","22.28K","-0.11%"
"04/10/2019","2,910.4","2,890.0","2,920.0","2,876.0","11.46K","1.12%"
